state,district_name,district_type,nces_lea_id,studentvue_login_url,mobile_app_base_url,district_studentvue_information_url,evidence_url,evidence_title,verification_status,last_verified,notes
Tennessee,Decatur County,Traditional public school district,4700960,https://tn-dec-psv.edupoint.com/PXP2_Login_Student.aspx,,,https://tn-dec-psv.edupoint.com/PXP2_Login_Student.aspx,,Probable — needs manual verification,2026-07-24,Edupoint registry: Decatur County Schools (Decaturville TN 38329); HTTP 200; no StudentVUE login signal Matched to NCES 2024-25 LEA 4700960 (name score 1.24).
Tennessee,Dyer County,Traditional public school district,4701050,https://tn-dcs-psv.edupoint.com/PXP2_Login_Student.aspx,,,https://tn-dcs-psv.edupoint.com/PXP2_Login_Student.aspx,,Probable — needs manual verification,2026-07-24,Edupoint registry: Dyer County Schools (Dyersburg TN 38024); HTTP 200; no StudentVUE login signal Matched to NCES 2024-25 LEA 4701050 (name score 1.24).
Tennessee,Dyersburg,Traditional public school district,4701080,https://tn-dye-psv.edupoint.com/PXP2_Login_Student.aspx,,,https://tn-dye-psv.edupoint.com/PXP2_Login_Student.aspx,,Probable — needs manual verification,2026-07-24,Edupoint registry: Dyersburg City Schools (Dyersburg TN 38024); HTTP 200; no StudentVUE login signal Matched to NCES 2024-25 LEA 4701080 (name score 1.24).
Tennessee,Etowah,Traditional public school district,4701140,https://tn-eto-psv.edupoint.com/PXP2_Login_Student.aspx,,https://www.etowahcityschool.com/en-US,https://www.etowahcityschool.com/en-US,Home - Etowah City Elementary School District,Probable — needs manual verification,2026-07-24,Edupoint registry: Etowah City School (Etowah TN 37331); HTTP 200; no StudentVUE login signal Matched to NCES 2024-25 LEA 4701140 (name score 1.24).
Tennessee,Giles County,Traditional public school district,4701410,https://tn-giles-psv.edupoint.com/PXP2_Login_Student.aspx,,,https://tn-giles-psv.edupoint.com/PXP2_Login_Student.aspx,,Probable — needs manual verification,2026-07-24,Edupoint registry: Giles County School System (Pulaski TN 38478); HTTP 200; no StudentVUE login signal Matched to NCES 2024-25 LEA 4701410 (name score 1.24).
Tennessee,Grainger County,Traditional public school district,4701440,https://tn-gra-psv.edupoint.com/PXP2_Login_Student.aspx,,https://www.grainger.k12.tn.us/,https://www.grainger.k12.tn.us/,Home,Probable — needs manual verification,2026-07-24,Edupoint registry: Grainger County Schools (Rutledge TN 37861); HTTP 200; no StudentVUE login signal Matched to NCES 2024-25 LEA 4701440 (name score 1.24).
Tennessee,Hardeman County Schools,Traditional public school district,4701650,https://tn-har-psv.edupoint.com/PXP2_Login_Student.aspx,,https://www.hcsedu.org/technology-information,https://www.hcsedu.org/technology-information,Technology Information | Hardeman County Schools,Confirmed current,2026-07-24,Edupoint registry: Hardeman County Schools (Bolivar TN 38008); HTTP 200; no StudentVUE login signal Matched to NCES 2024-25 LEA 4701650 (name score 1.24).; Official district page independently confirms current StudentVUE use.
Tennessee,Hardin County,Traditional public school district,4701680,https://tn-hard-psv.edupoint.com/PXP2_Login_Student.aspx,,,https://tn-hard-psv.edupoint.com/PXP2_Login_Student.aspx,,Probable — needs manual verification,2026-07-24,Edupoint registry: Hardin County Schools (Savannah TN 38372); HTTP 200; no StudentVUE login signal Matched to NCES 2024-25 LEA 4701680 (name score 1.24).
Tennessee,Henderson County,Traditional public school district,4701800,https://tn-hnd-psv.edupoint.com/PXP2_Login_Student.aspx,,,https://tn-hnd-psv.edupoint.com/PXP2_Login_Student.aspx,,Probable — needs manual verification,2026-07-24,Edupoint registry: Henderson County Schools (Lexington TN 38351); HTTP 200; no StudentVUE login signal Matched to NCES 2024-25 LEA 4701800 (name score 1.24).
Tennessee,Henry County,Traditional public school district,4701830,https://tn-hen-psv.edupoint.com/PXP2_Login_Student.aspx,,https://www.henryk12.net/article/3017108,https://www.henryk12.net/article/3017108,StudentVUE information | Henry County Schools,Confirmed current,2026-07-24,Edupoint registry: Henry County Schools (Paris TN 38242); HTTP 200; no StudentVUE login signal Matched to NCES 2024-25 LEA 4701830 (name score 1.24).; Official district page independently confirms current StudentVUE use.
Tennessee,Hickman County,Traditional public school district,4701860,https://tn-hcs-psv.edupoint.com/PXP2_Login_Student.aspx,,,https://tn-hcs-psv.edupoint.com/PXP2_Login_Student.aspx,,Probable — needs manual verification,2026-07-24,Edupoint registry: Hickman County Schools (Centerville TN 37033); HTTP 200; no StudentVUE login signal Matched to NCES 2024-25 LEA 4701860 (name score 1.24).
Tennessee,Lake County,Traditional public school district,4702280,https://tn-lake-psv.edupoint.com/PXP2_Login_Student.aspx,,https://www.lcfalcons.net/,https://www.lcfalcons.net/,Home - Lake County Schools,Probable — needs manual verification,2026-07-24,Edupoint registry: Lake County Schools (Tiptonville TN 38079); HTTP 200; no StudentVUE login signal Matched to NCES 2024-25 LEA 4702280 (name score 1.24).
Tennessee,Lexington,Traditional public school district,4702460,https://tn-lex-psv.edupoint.com/PXP2_Login_Student.aspx,,,https://tn-lex-psv.edupoint.com/PXP2_Login_Student.aspx,,Probable — needs manual verification,2026-07-24,Edupoint registry: Lexington City Schools (Lexington TN 38351); HTTP 200; no StudentVUE login signal Matched to NCES 2024-25 LEA 4702460 (name score 1.24).
Tennessee,Marion County,Traditional public school district,4702640,https://tn-mar-psv.edupoint.com/PXP2_Login_Student.aspx,,,https://tn-mar-psv.edupoint.com/PXP2_Login_Student.aspx,,Probable — needs manual verification,2026-07-24,Edupoint registry: Marion County Schools (Jasper TN 37347); HTTP 200; no StudentVUE login signal Matched to NCES 2024-25 LEA 4702640 (name score 1.24).
Tennessee,Marshall County,Traditional public school district,4702670,https://tn-marsh-psv.edupoint.com/PXP2_Login_Student.aspx,,,https://tn-marsh-psv.edupoint.com/PXP2_Login_Student.aspx,,Probable — needs manual verification,2026-07-24,Edupoint registry: Marshall County Schools (Lewisburg TN 37091); HTTP 200; no StudentVUE login signal Matched to NCES 2024-25 LEA 4702670 (name score 1.24).
Tennessee,Maury County,Traditional public school district,4702760,https://tn-mau-psv.edupoint.com/PXP2_Login_Student.aspx,,https://www.mauryk12.org/,https://www.mauryk12.org/,Maury County Public Schools - Home,Probable — needs manual verification,2026-07-24,Edupoint registry: Maury County Public Schools (Columbia TN 38401); HTTP 200; no StudentVUE login signal Matched to NCES 2024-25 LEA 4702760 (name score 1.24).
Tennessee,McMinn County,Traditional public school district,4702820,https://tn-mcm-psv.edupoint.com/PXP2_Login_Student.aspx,,,https://tn-mcm-psv.edupoint.com/PXP2_Login_Student.aspx,,Probable — needs manual verification,2026-07-24,Edupoint registry: McMinn County Schools (Athens TN 37303); HTTP 200; no StudentVUE login signal Matched to NCES 2024-25 LEA 4702820 (name score 1.24).
Tennessee,McNairy County,Traditional public school district,4702880,https://tn-mcn-psv.edupoint.com/PXP2_Login_Student.aspx,,,https://tn-mcn-psv.edupoint.com/PXP2_Login_Student.aspx,,Probable — needs manual verification,2026-07-24,Edupoint registry: McNairy County Schools (Selmer TN 38375); HTTP 200; no StudentVUE login signal Matched to NCES 2024-25 LEA 4702880 (name score 1.24).
Tennessee,Meigs County,Traditional public school district,4702910,https://tn-mcs-psv.edupoint.com/PXP2_Login_Student.aspx,,,https://tn-mcs-psv.edupoint.com/PXP2_Login_Student.aspx,,Probable — needs manual verification,2026-07-24,Edupoint registry: Meigs County Schools (Decatur TN 37322); HTTP 200; no StudentVUE login signal Matched to NCES 2024-25 LEA 4702910 (name score 1.24).
Tennessee,Milan,Traditional public school district,4702970,https://tn-mil-psv.edupoint.com/PXP2_Login_Student.aspx,,,https://tn-mil-psv.edupoint.com/PXP2_Login_Student.aspx,,Probable — needs manual verification,2026-07-24,Edupoint registry: Milan Special School District (Milan TN 38358); HTTP 200; no StudentVUE login signal Matched to NCES 2024-25 LEA 4702970 (name score 0.80).
Tennessee,Monroe County,Traditional public school district,4703000,https://sis-psvue2.tnk12.gov/moncs/PXP2_Login_Student.aspx,,,https://sis-psvue2.tnk12.gov/moncs/PXP2_Login_Student.aspx,,Probable — needs manual verification,2026-07-24,"Edupoint registry: Monroe County Schools (Madisonville TN 37354); ConnectionError: HTTPSConnectionPool(host='sis-psvue2.tnk12.gov', port=443): Max retries exceeded with url: /moncs (Caused by NewConnecti Matched to NCES 2024-25 LEA 4703000 (name score 1.24)."
Tennessee,Obion County,Traditional public school district,4703270,https://tn-obi-psv.edupoint.com/PXP2_Login_Student.aspx,,,https://tn-obi-psv.edupoint.com/PXP2_Login_Student.aspx,,Probable — needs manual verification,2026-07-24,Edupoint registry: Obion County Schools (Union City TN 38261); HTTP 200; no StudentVUE login signal Matched to NCES 2024-25 LEA 4703270 (name score 1.24).
Tennessee,Perry County,Traditional public school district,4703390,https://tn-per-psv.edupoint.com/PXP2_Login_Student.aspx,,,https://tn-per-psv.edupoint.com/PXP2_Login_Student.aspx,,Probable — needs manual verification,2026-07-24,Edupoint registry: Perry County Schools (Linden TN 37096); HTTP 200; no StudentVUE login signal Matched to NCES 2024-25 LEA 4703390 (name score 1.24).
Tennessee,Polk County,Traditional public school district,4703450,https://tn-plk-psv.edupoint.com/PXP2_Login_Student.aspx,,,https://tn-plk-psv.edupoint.com/PXP2_Login_Student.aspx,,Probable — needs manual verification,2026-07-24,Edupoint registry: Polk County Schools (Benton TN 37307); HTTP 200; no StudentVUE login signal Matched to NCES 2024-25 LEA 4703450 (name score 1.24).
Tennessee,Roane County,Traditional public school district,4703590,https://tn-roa-psv.edupoint.com/PXP2_Login_Student.aspx,,https://www.roaneschools.com/live_feeds/12588586,https://www.roaneschools.com/live_feeds/12588586,StudentVUE mobile app information | Roane County Schools,Confirmed current,2026-07-24,Edupoint registry: Roane County Schools (Kingston TN 37763); HTTP 200; no StudentVUE login signal Matched to NCES 2024-25 LEA 4703590 (name score 1.24).; Official district page independently confirms current StudentVUE use.
Tennessee,Rutherford County,Traditional public school district,4703690,https://tn-rcs-psv.edupoint.com/PXP2_Login_Student.aspx,https://tn-rcs-psv.edupoint.com/,,https://tn-rcs-psv.edupoint.com/PXP2_Login_Student.aspx,StudentVUE,Confirmed current,2026-07-24,Edupoint registry: Rutherford County Schools (Murfreesboro TN 37128); Live StudentVUE login returned HTTP 200. Matched to NCES 2024-25 LEA 4703690 (name score 1.24).
Tennessee,Sequatchie County,Traditional public school district,4703750,https://tn-scs-psv.edupoint.com/PXP2_Login_Student.aspx,,,https://tn-scs-psv.edupoint.com/PXP2_Login_Student.aspx,,Probable — needs manual verification,2026-07-24,Edupoint registry: Sequatchie County Schools (Dunlap TN 37327); HTTP 200; no StudentVUE login signal Matched to NCES 2024-25 LEA 4703750 (name score 1.24).
Tennessee,Sweetwater,Traditional public school district,4704050,https://tn-swt-psv.edupoint.com/PXP2_Login_Student.aspx,,https://www.sweetwatercityschools.com/,https://www.sweetwatercityschools.com/,SWEETWATER CITY SCHOOL SYSTEM - Home,Probable — needs manual verification,2026-07-24,Edupoint registry: Sweetwater City Schools (Sweetwater TN 37874); HTTP 200; no StudentVUE login signal Matched to NCES 2024-25 LEA 4704050 (name score 1.24).
Tennessee,Trenton,Traditional public school district,4704100,https://tn-tre-psv.edupoint.com/PXP2_Login_Student.aspx,,,https://tn-tre-psv.edupoint.com/PXP2_Login_Student.aspx,,Probable — needs manual verification,2026-07-24,Edupoint registry: Trenton Special School District (Trenton TN 38382); HTTP 200; no StudentVUE login signal Matched to NCES 2024-25 LEA 4704100 (name score 0.88).
Tennessee,Unicoi County,Traditional public school district,4704230,https://tn-ucs-psv.edupoint.com/PXP2_Login_Student.aspx,https://tn-ucs-psv.edupoint.com/,,https://tn-ucs-psv.edupoint.com/PXP2_Login_Student.aspx,StudentVUE,Confirmed current,2026-07-24,Edupoint registry: Unicoi County Schools (Erwin TN 37650); Live StudentVUE login returned HTTP 200. Matched to NCES 2024-25 LEA 4704230 (name score 1.24).
Tennessee,Van Buren County,Traditional public school district,4704320,https://sis-psvue1.tnk12.gov/vbcs/PXP2_Login_Student.aspx,,,https://sis-psvue1.tnk12.gov/vbcs/PXP2_Login_Student.aspx,,Probable — needs manual verification,2026-07-24,"Edupoint registry: Van Buren County Schools (Spencer TN 38585); ConnectionError: HTTPSConnectionPool(host='sis-psvue1.tnk12.gov', port=443): Max retries exceeded with url: /vbcs (Caused by NewConnectio Matched to NCES 2024-25 LEA 4704320 (name score 1.24)."
Tennessee,Wayne County,Traditional public school district,4704440,https://tn-way-psv.edupoint.com/PXP2_Login_Student.aspx,,,https://tn-way-psv.edupoint.com/PXP2_Login_Student.aspx,,Probable — needs manual verification,2026-07-24,Edupoint registry: Wayne County Schools (Waynesboro TN 38485); HTTP 200; no StudentVUE login signal Matched to NCES 2024-25 LEA 4704440 (name score 1.24).
Tennessee,Weakley County,Traditional public school district,4704470,https://tn-wea-psv.edupoint.com/PXP2_Login_Student.aspx,,,https://tn-wea-psv.edupoint.com/PXP2_Login_Student.aspx,,Probable — needs manual verification,2026-07-24,Edupoint registry: Weakley County Schools (Dresden TN 38225); HTTP 200; no StudentVUE login signal Matched to NCES 2024-25 LEA 4704470 (name score 1.24).
Tennessee,West Carroll Sp Dist,Traditional public school district,4704490,https://tn-wca-psv.edupoint.com/PXP2_Login_Student.aspx,,,https://tn-wca-psv.edupoint.com/PXP2_Login_Student.aspx,,Probable — needs manual verification,2026-07-24,Edupoint registry: West Carroll Special School District (Atwood TN 38220); HTTP 200; no StudentVUE login signal Matched to NCES 2024-25 LEA 4704490 (name score 0.84).
